inputs.addresses,outputs.addresses,outputs.value
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1HtSDfbG2meyyCAZ3wsnNYVa9YonmduhjW,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1A3WqJBaFGWM8UvvQVLnzrkB4Z51YA5UBk,539000000
1bEicVr1UczGqWqSaYr3rjsz2SBr3hqon,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,12aRKzMmv6tJ1M5sHxadUsR4yJSG8FiABE,178000000
1NJQjJVLZJwbbFSVbm1Z8sZfhp4pgjVkn1,1CQvyZwPm4hq6SvH1vGV1x9dPwSLQ7B3yd,138000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1MMNqo6mKrgZN2hjzBkztjrrvB6HeoQ5xK,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,13HFyBduVqx54cphZmMzsF3DZaYw9QMcJ1,33000000
1ENpfjaD6YDABoDZR2Xa3kEwW7Ezf1cVoP,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1HreVamSCS4pBtRQeqptBSUQAzVEpZJwzG,519000000
1G2HCJgb4Jx9MoPkHwzHg54cRnsXss77gB,1EFQSfQ1xhhQ5GATjQWQhD5w2AnZBicfTN,192000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1Ms4s3RjyrFyD3zwvTc6aZJc3Nujwq5FzS,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1F4nkiAguVQDGya2QJM55RdFrAT9ZpStPv,522000000
1JdKNwxZmRunV7aagZhZcx2ik7BvhnyY11,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,13gWNqsAESSoAszPPKjRnd8jmidpYNKBRN,114000000
1GoaS4F6MAZxMncxEqs7XkquqL87Sbk4hC,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1FHHTwTQX6V2bC577pUb3rCBvuNSggoK85,423000000
1BM9nGxcYtzQP22N1NrgpPKSWrW3ryKcaQ,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,18QtFzqpM9Sgab4phZ8CNyDJCbctVZ1xzT,37000000
1P8rkRpDGZB8NFWnGrYQ8TqEgfGNVb2nyp,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1KgCtDgqVRvKw54HwbkfUyHtmU7k5UM57k,363000000
1FYrgZK7sA2RMzKTjYcTtPx625hBomZ5s5,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,16t44kGZAsgu6f4QSQFDpfENfr3XvRFu86,579000000
19RWaDoKnJJJDskbh7fw1nDUZa6wj9qhmQ,1QKpyhq1wdW2cSqtPdHuPd8een23MkpUDU,312000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1NYStvW7F7vNRhu9SJKoqEYgyt3SnWZinC,17pta88N6V9YJn5gdATvACHYdaLGLApLm9,504000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1LsBPJwY7LRmAn6bMHTCvi3J2wyLzHshAo,18mxXfs4Er2DuPsvAuk9dWXDNDhQVeo6Rx,248000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1PZAb4rdPrnXPGeK66XdAxSY6tqWnksKrj,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1GkdoKz9rPD5bYjJGgLqMwuXpq8sJ4SbVc,426000000
18PfX3qQ7J5F2Py8Ldv2BCYrnyNb98Loyp,19g6yKTnKLQuTV5Ry4wHUFqc9c8ba58KZS,203000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
188xT5mS2mP5r2959xhfNBxd7upQvNqMdk,19KNr6EC8o4JsARfa9ffM5ZkvvUAbrqVSR,12000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1Jz9W5i43yhkbKKKfaF8ioQqpDCbaLVYCQ,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1P2ChJRtEK7BMGJQbmzrJRe4ESmu8VU53J,214000000
1K7ged2iRdsMB5DuBt3dHBik2bYeqVXUCa,1J2vG5T8cqDyvhPzPWEgxKeiuPGfRdADz1,25000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1DWhi7o98JJF3X64KYaeNKa7rp6xLzfxoR,1PewMpWcT5UVQ7jVt47VTSptEozCFfakam,23000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
17v1CfjEYehuL6hkBtUfGbqQSpNBa7qa6g,1VpiYrzY3yMtrL1Zycw2K1Vdutk5PSg2a,288000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1Dcmm7W4QwewqTpg27BV7VbQDpUmsXKL8G,1FPfWyRHTKBA5Yuwp6wxyA62kfSnvLYMoa,478000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1Nq4o8h9cjNQQizdCLzB4QNKJcSM9g1tP,1MvYQSya4YaXALS8bUTvUKgtgYG3nYujUH,545000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
192rrCF53zPUuJc7HQWgh59rDucJ8AgD7p,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,18RvbKN3wVExSPbhkZH2dvLFX5QtUELFaJ,453000000
19KNr6EC8o4JsARfa9ffM5ZkvvUAbrqVSR,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1KEt2SNySC5oSYrGDXxM3YVwyJK6ybpUWz,11000000
1BCHE3Zd8bHC1YaYAMXabm6M3pLpv2d5ZJ,1EWxzumqwgFRGsrUVbvzz64vpMyX64JT4F,198000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1LKsST64RZMRCDCBSqQvNoV7sHatHrFxbn,1FoeDKQZVALa3EzaQMG4gz9CqhrxWzCgwV,57000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1FoeDKQZVALa3EzaQMG4gz9CqhrxWzCgwV,13eRuuTbJMgPnN8fMet4bs4w7gRCXvaaL6,56000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
125csRKH3GF3JeYfYupUpoEGVh74Be1pAA,19LSgoeVWSR54VWmUrBMYXTpnGP2Zt8tmm,369000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1ETiceh5DYsa4P2c9d6Chc2RJjbwmdHZxy,1698BUTmAnyJF93wNqeE81sSmQVQECnuWc,528000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1GkvraiS1pSMLkPU4pAUimm76gZFE5uLdW,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1AjUqoGtPgziaYSHDqaR9KAdeS89hSPBbp,566000000
19jnj5x1rx5E83aXrYWxeHNDxY8iHhehjf,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1JEv2VG9THLVKcozR483hed2B99P1Pct8t,111000000
1EGDN1H2LzWDjNXvBA61GRtS6KQUewuXYU,1GN6wyaZcPg6YxKKUi5iMRv89nG4ZEWY5B,45000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
16jcZ2HppqQrHHGoyA943UXmQbWdS5wPbT,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1PybF7Jgf31QaosFaCqoKKXQQ8vypGzgBf,360000000
19H2L1t2tt5wDVc7odBdjyukWpKZxJJZAV,1DCJaA6vWAvQiDPMLqybZSnMmTuojRWcU7,535000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1GTTFrzErM3DYWd9hC2Kqwj9j5dvjFcNEk,16s6shT15p8Nysiun3GpfNqbLGfMe8eU37,171000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
19g6yKTnKLQuTV5Ry4wHUFqc9c8ba58KZS,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1AKci6oqgTGdoXDKYeHaqxzA9U5BzgqbuQ,202000000
1BcSSFHrfswrz5GLEhqo89keNZGqxrfeDi,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,18omVBJmpNW8cu1EPd1gEKHhMdoNkLGYyk,167000000
1FK318iFmxWVx1Ux2oKL7wUn7AJbYdWiZV,17okTMseJuyYm4iZ6A58LdDcT6bGxaccVq,581000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1Jt9wM7kqQH7AVbZz3rLXx1PVB1yWhvzEx,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1LZaRFt6z1rrVgDAAPxqkGiNxV1GxNaNe6,259000000
196PcuJwSQs7DxKU4NyDeM28k4ZXHct1SN,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1M1HoQmfQiCVEyfiutRW67XeWv3WnAxttw,184000000
1HfzCQyTNWkrYk7BBgE7tbHfV3gT1tk3AR,1Bu1fPakZLmnVDjq792cKH2zXzBy4wW2pt,318000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1LaTArbAEXnha8y1D2XW3XXoXwJdk7TK2d,1yFp2UUfcXYB7prQAqNW9t3MNSLqWg3dx,531000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
14DxgPko6pr8v1hM936RXvbJGBRSY8nqyn,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1AESva49A2GftrvGDjh9RubqLEdaPjBfKr,348000000
1PamR7djY6xWKgNgkFs8uDu47Znqv51acG,1AaiHZZDxRETCdnoED3PrBZuafixcQxUgF,176000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1K8tDXTFbtRDdxgbr2FAvE1fwLwqicWwq9,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1HmLaJ1GE8pXHu4DtYWerymTUnnWUjSaEd,586000000
1L15FeMPyx75sDfg1QgnH9K5jwjN1Zj2LD,19jnj5x1rx5E83aXrYWxeHNDxY8iHhehjf,112000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1AqhGZKHhxDFvwuxmNriKHqvKvWLCSHUBy,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1NSv6Mvxy6wd5vfTh4yo9zGM7cLuzR5Ww9,65000000
1FZDb6NxfTxf1ZHzoosg3sYjyjEN1Bv956,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1Cyrde6Fr1qtGbN4t3PNNTpKHXuCUpzJ8e,496000000
1Hw4NKUC1Bn1orPhUm6fk8K8TVJdGC9xMQ,1tfJzv22yXCNAuf8Ftw2z3PP5nBaA9dYy,116000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
165n898mtYgcF5hawqj2Cd9fhcDXJY4GXk,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1NXno7um9zv69WfNi2hjmpEiTyQaLGw6JZ,342000000
1Bv1oYEVt75UvasSnyNYqopZtWmiJmVhUa,12Mbg7UQRdsPvQfQaMCHS28ok42qCgYNjG,188000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1DCJaA6vWAvQiDPMLqybZSnMmTuojRWcU7,1MDYGstd8r9sACgQR3KivCzVcDzGCpKwrE,534000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1Ftvod9DkJnU88KoLQopEvnpJPQTBgZ85f,1HCtmRWMEeMXezQpB5CLX6a9oTWozh3GGw,483000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1GiVjvjXASEA3YaRJ8Yg6dKBbrzpvLSijZ,1Ms4s3RjyrFyD3zwvTc6aZJc3Nujwq5FzS,523000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1FPfWyRHTKBA5Yuwp6wxyA62kfSnvLYMoa,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1HL8sNbvHaAcUqQKpW8Ww3NiVfhNnTCamZ,477000000
1FQtLvyEJhHLByBiG5dCy4Uyq2k8YzC3uF,14HQ6Kp7uioeYW4kTCQQ1wMecsVLri9Prq,207000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1L7uhvs6LQYwKPm78ACCNuxaoUcy2yVwNR,14ZjNKgx9XdqwfJzVEwJNiypRbA2eCaB8e,82000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1EHM42QUBLSA9AdJGH6XmAMYSnh7rzTPuR,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1DSSC9x5z1aWKc1qQkcB8EpZ7ZoXdVuYFY,226000000
1kw73bRujbzGS6vbkd6G14fSBPuZhKLak,18eqKN1VDcuRpT51k8ZUgmPm9cXGx8rkrj,37000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1AftxfLiPuyrwZDMnmtkuB3V4x3DRaudgD,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1Cn1GsuuLQYJ8pohL6Ths4uDdMtFUq3LLt,357000000
1LBBpdV6QdUSt7ENQYQYQpAWmbq6Xkh1D6,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,14YSi2YNSNqmvAXeze9iwtXvpM3uNRDhyz,212000000
1KEKkrVcpXohWn5p7LEpXdsjKVSz8coX7Q,16jcZ2HppqQrHHGoyA943UXmQbWdS5wPbT,361000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1CeENo2X2mao41LHhqnNwCEPFzASPu6X5c,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1Fdo6SdxLPrnNLegm8fNRRcMUG2nqUyG1j,216000000
1JzjBe3QKuRw4nARXdKPR5UMHugZn6BaV4,18spjsEdHWZY6Cyo5AHTdU4XCF4f7XEKPi,196000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1DJVLpwJxTY2nqNawRNiwfvykhj3aujuQt,1dwUTC3agdGd2aRWBBccie22eKhYnbe4B,278000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1BFq4oEUAY5rzjAiDJN6egVwy5KkitSw4m,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1DHhY8QRMnZjzXyvza5bAeXgQTr7N7KU1D,154000000
1KcxVQgCzedw8o7DkC7ADF7H4nGASchJFH,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1ArsxJTxBUKxNk69EHquu7wLpLYoZJ29rG,323000000
18RN54gopBCjaseWM9Z9jyUJA5PosYJcNw,1P8rkRpDGZB8NFWnGrYQ8TqEgfGNVb2nyp,364000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1AgZGjt5Q93FprMcXpoAhoe6zJk2muaj77,1AxbiYNjrr5EY4SNNbUsopWFAuVMMMGLWu,108000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
13WFMKJoURJP8puVi68fA61cGVW43oXTA6,1EDEiqakLyH1yz7ZLBZqKpnJsZjzp9KFqF,551000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
128EeQx7sx1nuqUY7xpLftk2CxJmP5heoT,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1DQ5HhgArbuSQqQngZ5TH6Vz784NfjV889,146000000
1DudxB3JJUCwykGtki1LByU9DnYR8ygaaf,1JBNLUAx89kfg2RQhRXF3RJ6WioTVg3kBR,86000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
17HjPZXF9GbvEWEGmrNCpb5mUM4BftwUaq,1M31a3JFBLxxgnBcscrrVujqR1qugDZ16T,262000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1PtzyDYJyEnNXZjiu5ZBSGhtJn9CZMzQu2,1LsBPJwY7LRmAn6bMHTCvi3J2wyLzHshAo,249000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1PfPmajVSy3VatHstpwqv2CQJEsT9EpSTq,1FtLT56ragxXyuVTot45kZjbK1yycPxD2D,101000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1PtmmM8Nii6MMUMs5zda5FLdgig6Qs7NLc,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,13igQi2gEb8Mrf5KbSEPHrC9zd3hLtQbqC,583000000
17ya678CUG9BxQDN9r85zPWGyLbuipKqer,199JyRNhhcTysgZQ9dqZnZydVfDfXEaTRG,305000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
19fKTgQSy1JAu7FnNyxMrdYAL4tyhfgfwQ,1MXpYGxD5G7HLaaWzCdAgbzxLbyRuDqw2T,10000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
15i61x5dEsmL36uYJk6fsqLkZhamGJ1Dqy,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1ADUKVVXkMJKymSkYDRWfnepTZAnDPr37m,417000000
1BEcfbf5fsJkqHgMj6Yn9PHzU8oKX65zCB,12bvmEEkEjozKAComVGsMR59459hM2tgET,35000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1KyKDa4DaCbChmZFrKEtR5s1UjFAShevAe,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,13sFV4AebvWnBaWipRqLyvKkEFo9xKDZkE,15000000
1JVBhXTBrD8tWXpq4rNKbvR4U8pLhNZ154,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1Fv1jeWxCzfDhXzXwD6i6XW4UDiktb7Abu,320000000
1PRdmz9FwTuEo1k91Giepd49cEqPYSYVD6,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1642LP5PsqRufkeMRJaxHnHPrtTm8uoixL,448000000
14kAYyhayhBpjw7JaoE6BHqY6aWt6ktTdW,151Yc26mMyhX6BQ5Gbww3VKEoDNXfUDY3U,242000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
18tcbjL3zEfpSNfxCn3sb7ogtdAebyquqY,16XBtVb9JfmA3GoPHvy6k1xffu8tgHgA4L,163000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1KfwTRnSUWmzaYRM91YYjP7TDbjrM47Dtd,1KfSavuBygridDgwzeury9EkozvaexfLdu,562000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1Mz3da4wwpGKekoqiLk3TnUgGjFroWVxqY,131BnfhaDcWM2oTZfriiLNEzFo9UiTd9ET,463000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
18HHdsSDURU2qrVoWyqDxTGaUebM1pMrhC,1PcpPkrzUQJPcSwkdRFideWCgLQA1Mz919,62000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
18rKNCwoYshos77vLkuchr4avvr8VWLsfm,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,17UcdXiN4MJYeUgYE4qHBu8WX5uUKAHQz9,337000000
1AULSMz8hM2xYc3ZFtA5KxrPHiBSd7B2ts,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1Q1eFwGvTh88kVHaQqKgk6YWwBeHJeVW3b,506000000
14GN5GFY1jbn5VQPFvemSqFJuiqwBFDqF6,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1KB4uzE8A8E88yMLfhJkDp2DizNXQXddtJ,27000000
18xiciBvGZknXBkkNari6M4artz6zycrEw,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,16EoHDWxoyj7AY4LVMy3dvQeRSJndCcsGd,421000000
131BnfhaDcWM2oTZfriiLNEzFo9UiTd9ET,147i9fdMwGnVEt7ibNusCx3diY6oXYaBYd,462000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
13GudnZ2h2FEE17f6nYUeZYt6N7LSrNx1k,12Mj5WvrXkXEqEH1MoQdQUNE8dL2WoYvVz,240000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1qq391766RZ3ASAD58D9YReomZKeB691A,19QvyuBpTvsKSRv4mhGSfBM5N9WBF62Qi,254000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
18pQKMr12eXvGdd3TWWBsZ1U6y9daPovcM,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,147GPKPfmoi156vQkXNAEYTCyLoa2Me5dm,469000000
16XBtVb9JfmA3GoPHvy6k1xffu8tgHgA4L,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,18SaeynPPa8pnWRHSgR23wEcDab2vzLjYn,162000000
1LRxrHMcouE1wMxRoyvEDWCDcnCMsnXt1X,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1LHCa7XVDQTQgzsQSq3EoEwMAZyhrinU1T,456000000
1LCN4YRc6KmfcNeoJ13fZVeWxcx8eMVPRX,1GE6K13k6jbDGQgTLxbhMb6ZeAuR6G8KyC,435000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
19QvyuBpTvsKSRv4mhGSfBM5N9WBF62Qi,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1NcuBSiaf7sCwuZNKjzCMaFYqgYHVssuQs,253000000
1BUjjLDRDtx38oWpjBoWj6FQYVjSRPKSSx,1E3FnmMZmZ9fguKNHCWqe6uPEyEqrRva7w,231000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1HCtmRWMEeMXezQpB5CLX6a9oTWozh3GGw,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,17NxCjbuRWqxrUMDSw1r5QA6nWCVQVqy2d,482000000
1ES6XJe6wFuC72u5sEb8S7RVTVUS7CzFVN,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1AkKTfop814vyB16kcaakF8ZQPfnuGn3jH,54000000
193n4TfAow1HPH15pgBKe4HxNq6bM54z7x,1G46nVs4JfVDibKAkKnKtVv8xUV23kKqmL,590000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
12g5Q1uupeR81NzxZuAaQDs2rY9kfV7nWf,1FeQXWuUPaQmKMJ8B5CBBmfS3wVZMyHh6e,41000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
18j65fMFEzKgiuE2QwBjsRZqRbnqpoPBmU,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1QCVYXAyANvLuzy7GDnEE9XnrrU7Vgo4e1,316000000
19uVezTfMXSb8rdamS9yPXDRRuPBTLPXjM,19fKTgQSy1JAu7FnNyxMrdYAL4tyhfgfwQ,11000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1DWK4sorQepfuCWbPSzveFP5sQt7NJS38K,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1CcZLi1U38vVZ7v3Bth213P5HzrZFyb4k8,222000000
1CnM7vxcGYi3o4JwzTQka2tGMtXbHDyboF,1Ftvod9DkJnU88KoLQopEvnpJPQTBgZ85f,484000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1CqXXmB7k6sXoRdc5MLGmGKEPH36fdq8bS,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,163ySYnbpYpoTsWmbo5mWkTmWYLzRRujAn,371000000
16dDozqTLL7jTazZ524Qaba7LxzU2ihZHP,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1AQbGHeNwD9uxKnpRngLv1bpvXtcKZCb4j,380000000
13VfGhiwZCn4ZJYAnScUg3AahxekZzL39Q,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1JPLhE6m4HvkLkxcjAqAb2WSLtyhbLXoYy,298000000
1MDYGstd8r9sACgQR3KivCzVcDzGCpKwrE,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1LojD8h4EFTwcQkX3pNFfKPR1cE66wVpGP,533000000
1JWYL2KTHrfhAuXcqZ6KM1xm5gzTspMPzG,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,14utGh8pvh2WRzojt2CiNjqFVRFSo9Ld1X,264000000
15vSM3kSFu7f9Pe4AW8LteitVhCBopCbap,1JAF7ZW9P2PDfpX5h3p8syXKs5us8TJUJb,51000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1JGwPxpEBbNV1i987Lz2XL5UUSv9mzjvnL,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1P3tsr1bVDbjxFnnbFWbtuyETZ3rrNLPn,125000000
1LxcNEtGvqpjyQteyz3N86ZQEugybxGaRm,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,13zho2EVPAM8ynsUR7Wjgc8eJWqpLNWEcf,92000000
1ExHPbfvbKZ3Zw9CfAs87Py1gsAvp9ZtxC,1KyKDa4DaCbChmZFrKEtR5s1UjFAShevAe,16000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1FgMgtbgKSL9P18CuSVLRnUfs2vXgjKFnb,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1P6K8g6xWSwBMeRD35hwMcqDzSPXKTd4cE,326000000
18nreNnHmozaxPoC1Q6GHHJbTjAFA4noWi,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1P3WPaDBAwavDVNb2AMdRKBDR6YUsGCrkR,2000000
12Mj5WvrXkXEqEH1MoQdQUNE8dL2WoYvVz,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1P9q9CwkmuuTioKLWjzPtvdTF3ZwUskYyr,239000000
1CmShwaN9UY7gCZkQU8W5qPY6u9t43PYWC,15i61x5dEsmL36uYJk6fsqLkZhamGJ1Dqy,418000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1FbywLcF8wtW9bdtjwx5oQThzQ4gbSHbnC,152s6hRcG4pxi4yB9k7XLXSHqa66MYxGTk,472000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1JtjceKma3bbAw4WYJVJTGo1zo2VUBhZLL,1FgMgtbgKSL9P18CuSVLRnUfs2vXgjKFnb,327000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1KfSavuBygridDgwzeury9EkozvaexfLdu,184AjTp9qLZzQYL71rfArqBsAX1Vqgm7BQ,561000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1MEuzrShEofww3gixTVU8yAD2fLC9VBrk9,1DLzP4rkLwHXXsgPMxhzdiC5U9ATshXYiJ,67000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1GFrCyAh79pK2tMaCAHAf2QQtKoo9QLZCX,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,1LWaosCF5dFMaYtuQVN9gUYULAzisJFNSF,19000000
1M4QYMmfGDSYaX97HTrJwZktLtPVb74hJT,14kAYyhayhBpjw7JaoE6BHqY6aWt6ktTdW,243000000
,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
1KEcbaR5T4VHfaARMjYeD3ke39UFQPSDCE,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,16gDohNLKdKN3DhiQratkP9gfAVhDkyajf,429000000
1PyvMQYZdkkNze9tA4MXzh2rJ8itPoeUxy,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000
,15cS49fXwWUV1tzvdTqHwbBW9agEYkTjEe,291000000
